Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2016-02-16,634.95,1,13.58,0.0219,626.85,635.99,626.85,493954964,2762492782787,188993733437481.0
2016-02-17,623.49,2,-11.46,-0.018000000000000002,637.25,638.97,623.13,520293139,3068672806215,185614059670545.0
2016-02-18,638.43,1,14.94,0.024,633.44,638.43,633.29,492297709,3130869803773,190043171423637.0
2016-02-19,644.56,1,6.13,0.0096,638.8,645.02,637.12,445694811,2844942839456,191944683897454.0
2016-02-22,650.14,1,5.58,0.0087,646.35,651.13,644.15,527930315,2820727274859,193624540517240.0
2016-02-23,642.31,2,-7.83,-0.012,655.08,655.22,641.56,686743419,3493429324452,191405226578018.0
2016-02-24,643.98,1,1.67,0.0026,640.75,647.39,639.54,583838148,2912916288431,191920075820312.0
2016-02-25,646.27,1,2.29,0.0036,648.58,650.58,644.06,570045936,3027162017586,192601249658713.0
2016-02-26,649.3,1,3.03,0.004699999999999999,649.33,651.09,647.03,459522905,2617452834577,193501619052559.0
2016-02-29,651.62,1,2.32,0.0036,652.26,652.87,648.07,575177067,2840395445396,194503175833245.0
2016-03-02,662.25,1,10.63,0.0163,658.95,662.31,658.64,518358873,3046318770210,197221155589331.0
2016-03-03,669.01,1,6.76,0.0102,664.94,669.1,660.79,543364980,3511320598147,199206573021686.0
2016-03-04,673.84,1,4.83,0.0072,670.44,674.69,668.99,531822645,3108748866921,200803302526904.0
2016-03-07,672.21,2,-1.63,-0.0024,677.31,678.95,671.34,546253743,3297914998673,200443146808661.0
2016-03-08,674.32,1,2.11,0.0031,675.07,677.06,666.3,554620606,3164635560064,201121325178893.0
2016-03-09,679.64,1,5.32,0.0079,673.93,680.53,673.62,452101117,2778909575187,202734136929858.0
2016-03-10,687.6,1,7.96,0.011699999999999999,682.3,687.6,682.3,534796425,3037026000397,205103319258401.0
2016-03-11,689.17,1,1.57,0.0023,686.33,689.52,686.09,506073424,2795418487674,205746540277091.0
2016-03-14,691.05,1,1.88,0.0027,693.06,696.11,691.05,475200283,2721636756330,206319881023763.0
2016-03-15,693.34,1,2.29,0.0033,692.78,697.91,692.61,571458388,2882463401964,207056810809008.0
2016-03-16,693.44,1,0.1,0.0001,694.45,699.71,691.99,594124092,3011466103417,207067819612441.0
2016-03-17,691.49,2,-1.95,-0.0028000000000000004,698.77,699.76,691.32,632358460,2978871212435,206510380155232.0
2016-03-18,695.02,1,3.53,0.0051,694.86,695.59,692.42,699036775,3218180674340,207526129794431.0
2016-03-21,692.42,2,-2.6,-0.0037,698.59,698.88,691.55,638842759,3185516865380,206842940295511.0
2016-03-22,691.51,2,-0.91,-0.0013,694.27,694.96,689.8,679122150,3315504682424,206614887518036.0
2016-03-23,689.39,2,-2.12,-0.0031,692.56,693.47,689.39,705679417,3573922613563,205963627015904.0
2016-03-24,686.26,2,-3.13,-0.0045000000000000005,689.87,691.03,686.11,678668956,3230763674760,205566802751303.0
2016-03-25,683.2,2,-3.06,-0.0045000000000000005,688.3,688.81,682.78,657651489,3077034780567,204695934100533.0
2016-03-28,676.51,2,-6.69,-0.0098,685.06,685.46,676.28,648968959,3085375828067,202696257782690.0
2016-03-29,686.5,1,9.99,0.0148,678.75,686.5,678.72,666721312,3128887902376,205683876385928.0
2016-03-30,691.13,1,4.63,0.0067,690.85,692.17,690.04,697647559,3069167959581,207041425763479.0
2016-03-31,688.38,2,-2.75,-0.004,693.02,693.13,687.09,642655005,2950887490086,206228111765617.0
2016-04-01,690.69,1,2.31,0.0034000000000000002,690.18,694.98,689.05,556932155,3007010775814,207568333770180.0
2016-04-04,696.98,1,6.29,0.0091,693.8,697.0,692.73,551841652,2991870090517,209481127061927.0
2016-04-05,695.7,2,-1.28,-0.0018,698.3,698.3,693.05,584185930,3068679252321,209179913724288.0
2016-04-06,694.03,2,-1.67,-0.0024,697.11,697.11,692.82,642746724,3524920477364,208857261882362.0
2016-04-07,697.13,1,3.1,0.0045000000000000005,696.91,697.73,695.48,690091064,3848784247993,209861266438439.0
2016-04-08,697.1,2,-0.03,0.0,696.47,697.28,695.05,631389233,3449096254675,209911968557005.0
2016-04-11,693.01,2,-4.09,-0.0059,700.04,700.36,693.01,558306763,3229932941791,209131882396879.0
2016-04-12,693.45,1,0.44,0.0006,693.8,695.22,691.52,635356867,3347781446651,209369862719143.0
2016-04-14,693.42,2,-0.03,0.0,698.03,698.26,691.65,704045679,3568672178988,209333944804641.0
2016-04-15,695.62,1,2.2,0.0032,696.37,697.0,693.8,693550896,3354214009626,210494667268953.0
2016-04-18,695.34,2,-0.28,-0.0004,695.78,695.98,693.0,706820492,3462651757388,210518737277980.0
2016-04-19,701.68,1,6.34,0.0091,697.31,701.8,696.22,684129382,3271996656273,212498253563692.0
2016-04-20,699.86,2,-1.82,-0.0026,703.55,704.44,699.85,737253565,3536182747237,211945677849465.0
2016-04-21,701.62,1,1.76,0.0025,702.21,702.32,698.39,834145131,3998594798226,212449387706108.0
2016-04-22,703.05,1,1.43,0.002,702.9,703.89,700.98,702674662,3571875421657,213030097922329.0
2016-04-25,703.7,1,0.65,0.0009,705.37,705.44,702.42,700182372,3364067339560,213238400055185.0
2016-04-26,702.06,2,-1.64,-0.0023,705.51,705.51,700.76,778244413,3978110036440,212982945281368.0
2016-04-27,699.52,2,-2.54,-0.0036,704.42,704.59,699.41,757028297,3646256936301,212204227844142.0
2016-04-28,699.7,1,0.18,0.0003,702.04,703.95,699.68,665296218,3440698934796,212460530968105.0
2016-04-29,699.77,1,0.07,0.0001,699.89,700.14,695.82,645841870,3169360197107,212583256702601.0
2016-05-02,690.27,2,-9.5,-0.013600000000000001,700.43,700.74,690.27,681217654,3480704645093,209811690242376.0
2016-05-03,698.66,1,8.39,0.012199999999999999,693.67,699.24,693.67,819117824,3605485587077,212307209934055.0
2016-05-04,694.17,2,-4.49,-0.0064,698.02,698.3,693.25,826617426,3599505343728,210962624886568.0
2016-05-09,691.82,2,-2.35,-0.0034000000000000002,696.66,697.14,690.85,630395900,2969279753968,210297007621861.0
2016-05-10,700.23,1,8.41,0.012199999999999999,693.47,700.53,693.44,569990676,2901843517393,212899239171738.0
2016-05-11,703.94,1,3.71,0.0053,704.32,704.53,701.29,637890868,3059529662102,214084714684045.0
2016-05-12,705.04,1,1.1,0.0016,702.46,706.49,699.87,614184965,2855535916284,214418910802310.0
2016-05-13,704.37,2,-0.67,-0.001,705.85,705.92,703.65,617569343,3102347100967,214352901587286.0
2016-05-16,701.46,2,-2.91,-0.0040999999999999995,705.03,705.04,701.25,660228050,3324942309780,213357535725149.0
2016-05-17,695.95,2,-5.51,-0.0079,703.08,703.24,693.07,712245714,3739187681806,211692464246042.0
2016-05-18,683.87,2,-12.08,-0.0174,694.9,694.9,683.81,697233344,3557688215292,208036763800289.0
2016-05-19,679.39,2,-4.48,-0.0066,685.36,686.61,678.48,748917645,3908993555006,206690149673220.0
2016-05-20,684.92,1,5.53,0.008100000000000001,679.65,686.44,679.65,798547501,3687981545478,208388122721649.0
2016-05-23,691.0,1,6.08,0.0089,688.87,691.68,688.53,727504225,3690156627676,210235619762315.0
2016-05-24,687.71,2,-3.29,-0.0048,691.92,692.05,686.87,901404414,4376138304161,209242881255479.0
2016-05-25,689.33,1,1.62,0.0024,693.65,693.65,688.0,1000695722,4876317662603,209750793973996.0
2016-05-26,687.94,2,-1.39,-0.002,691.9,692.64,686.62,831820181,3749234161516,209360981855519.0
2016-05-27,691.54,1,3.6,0.0052,689.96,692.02,688.81,710884089,3193525744862,210497903800405.0
2016-05-30,692.06,1,0.52,0.0008,694.0,694.34,689.93,689069928,3217176271040,210649087368666.0
2016-05-31,698.45,1,6.39,0.0092,692.82,698.45,691.93,672759080,3063226829538,212688321282384.0
2016-06-01,700.03,1,1.58,0.0023,699.49,700.63,698.76,711427496,3209928619719,213319572784303.0
2016-06-02,701.15,1,1.12,0.0016,702.26,702.41,699.06,853814980,3833062680492,213683528091893.0
2016-06-03,701.43,1,0.28,0.0004,703.44,703.5,698.79,889694899,3879069441519,213853426090655.0
2016-06-07,704.77,1,3.34,0.0048,703.82,705.82,703.55,774258086,3407876434543,214882863140578.0
2016-06-08,703.99,2,-0.78,-0.0011,705.69,705.69,702.39,826054655,3977957696534,214744011159931.0
2016-06-09,705.08,1,1.09,0.0015,706.32,707.81,696.53,1162842417,4717678138835,215165470556687.0
2016-06-10,706.81,1,1.73,0.0025,705.31,707.11,703.55,989963457,3795962786493,215446056741867.0
2016-06-13,695.61,2,-11.2,-0.0158,702.58,702.58,695.61,820569310,3493014728597,212075338227530.0
2016-06-14,692.94,2,-2.67,-0.0038,693.6,697.24,687.56,810201893,3483840762433,211209527673336.0
2016-06-15,694.66,1,1.72,0.0025,693.24,696.79,687.68,869155268,3422215770552,211686785273826.0
2016-06-16,680.25,2,-14.41,-0.0207,697.27,697.63,677.82,1175529703,4582875870860,207297006107113.0
2016-06-17,678.86,2,-1.39,-0.002,685.15,687.22,674.82,1246032316,3893489171184,206904292948075.0
2016-06-20,688.95,1,10.09,0.0149,682.91,689.11,682.91,1009272612,3059384285085,210020252815915.0
2016-06-21,688.55,2,-0.4,-0.0006,691.54,691.85,685.35,952806821,3514685363148,209947448094646.0
2016-06-22,688.18,2,-0.37,-0.0005,689.27,690.63,688.18,998581770,3575725392261,209915087532238.0
2016-06-23,679.52,2,-8.66,-0.0126,686.36,686.45,674.04,1028573759,3736482019395,208675058144580.0
2016-06-24,647.16,2,-32.36,-0.047599999999999996,687.4,688.12,631.18,1590723889,6690026718879,198763676459729.0
2016-06-27,648.12,1,0.96,0.0015,629.21,650.61,626.99,1008445543,3790918711480,199074418084648.0
2016-06-28,659.3,1,11.18,0.0172,643.06,660.03,641.17,1090598826,3925415700967,202589497245942.0
2016-06-29,669.88,1,10.58,0.016,666.73,672.11,664.69,926789969,4042287244871,205975164604352.0
2016-06-30,675.09,1,5.21,0.0078000000000000005,675.4,676.53,673.11,940043335,4265199911507,208073212111913.0
2016-07-01,684.26,1,9.17,0.013600000000000001,679.21,684.82,679.21,880662707,3851911886019,210921161643968.0
2016-07-04,688.15,1,3.89,0.005699999999999999,688.0,688.2,685.27,975931792,4382678954006,212162002800792.0
2016-07-05,692.73,1,4.58,0.0067,690.11,692.8,687.0,913007309,4070040871733,213598613764162.0
2016-07-06,685.51,2,-7.22,-0.0104,691.42,692.88,680.32,1218182429,4504316219132,211455199291614.0
2016-07-07,695.95,1,10.44,0.0152,689.91,696.18,689.91,989522839,4362052062468,214961741114983.0
2016-07-08,692.6,2,-3.35,-0.0048,698.61,698.69,688.81,860522566,4191883334527,213955145694426.0
2016-07-11,697.25,1,4.65,0.0067,695.46,697.26,692.75,669144585,3570355524209,214294551003312.0
2016-07-12,699.4,1,2.15,0.0031,700.09,700.82,696.38,772827488,3956201680951,214949104031768.0
2016-07-13,702.65,1,3.25,0.0046,703.53,704.69,702.04,1062808465,4349013898967,215930900123832.0
2016-07-14,703.34,1,0.69,0.001,704.13,704.13,699.03,1096375513,4613341367973,216704938297451.0
2016-07-15,700.28,2,-3.06,-0.0044,706.21,706.21,699.24,1125943363,4900172293947,212486953710080.0
2016-07-18,700.9,1,0.62,0.0009,701.95,702.17,698.69,897997392,4095412987700,213040680215013.0
2016-07-19,702.44,1,1.54,0.0022,703.41,703.98,700.83,1056536171,4146806287963,213459300238792.0
2016-07-20,705.03,1,2.59,0.0037,704.02,705.35,703.2,922397945,4160948403707,214232882153382.0
2016-07-21,708.12,1,3.09,0.0044,708.7,709.89,707.82,959598550,4478980035773,215182248102035.0
2016-07-22,707.54,2,-0.58,-0.0008,708.89,708.89,706.16,1134377567,3999528401130,215045963773727.0
2016-07-25,704.96,2,-2.58,-0.0036,710.21,710.42,704.83,896609400,3483612945493,214509900008203.0
2016-07-26,705.4,1,0.44,0.0006,705.8,705.99,702.98,1006777486,3631141480053,214703253190575.0
2016-07-27,701.09,2,-4.31,-0.0060999999999999995,707.27,708.1,700.94,774187297,3575913756644,213481458336804.0
2016-07-28,703.78,1,2.69,0.0038,702.94,705.23,701.16,789211104,3616722512369,214432269515194.0
2016-07-29,706.24,1,2.46,0.0034999999999999996,705.39,706.83,705.13,757888502,3733955171448,215411091409469.0
2016-08-01,703.72,2,-2.52,-0.0036,708.84,708.94,703.72,693868879,3743915711895,214781703835380.0
2016-08-02,700.9,2,-2.82,-0.004,704.25,704.56,700.32,725684669,4146005698163,213966509303490.0
2016-08-03,698.32,2,-2.58,-0.0037,700.4,700.43,694.88,738010223,3681023690783,213201776890622.0
2016-08-04,701.67,1,3.35,0.0048,701.2,703.72,700.95,687558392,4145188690333,214222490517849.0
2016-08-05,696.09,2,-5.58,-0.008,703.87,704.03,694.49,638355652,4079237633016,212542253657525.0
2016-08-08,696.43,1,0.34,0.0005,698.67,698.8,694.36,588308394,3429138183938,212974662209304.0
2016-08-09,700.73,1,4.3,0.0062,697.86,701.93,697.42,638758275,3830644748695,214305311608658.0
2016-08-10,707.46,1,6.73,0.0096,703.74,707.94,702.39,662931157,4040920561919,216711388847433.0
2016-08-11,703.33,2,-4.13,-0.0058,709.3,709.67,702.56,708247530,3839415569774,215498022401830.0
2016-08-12,705.18,1,1.85,0.0026,705.22,705.5,702.87,698279020,3490485600673,216025071626039.0
2016-08-16,698.87,2,-6.31,-0.0089,706.4,706.4,698.87,567645024,3216862823280,214166632020643.0
2016-08-17,693.67,2,-5.2,-0.0074,697.98,698.02,688.14,641491946,3588714571108,212601560708073.0
2016-08-18,696.93,1,3.26,0.004699999999999999,696.94,697.65,695.13,624443783,3835433325256,213809305426359.0
2016-08-19,696.2,2,-0.73,-0.001,698.87,699.05,695.87,544258624,3134271129076,213750005771937.0
2016-08-22,688.15,2,-8.05,-0.0116,697.5,697.54,688.15,628969632,3385510886936,211434548524089.0
2016-08-23,687.38,2,-0.77,-0.0011,688.68,692.19,687.37,663723302,3289628213789,211204325642985.0
2016-08-24,687.78,1,0.4,0.0006,689.86,690.44,687.61,650945990,3310824730722,211520989914438.0
2016-08-25,683.96,2,-3.82,-0.005600000000000001,688.8,688.99,683.83,645689803,3055822057356,210349210845902.0
2016-08-26,680.43,2,-3.53,-0.0052,684.92,684.92,679.26,727821510,2780918742019,209246452296341.0
2016-08-29,663.58,2,-16.85,-0.0248,679.16,679.17,663.53,723160191,3389463182383,204354519368057.0
2016-08-30,667.61,1,4.03,0.0060999999999999995,667.2,671.49,665.6,591651067,2689655217413,205589924784276.0
2016-08-31,663.69,2,-3.92,-0.0059,668.63,669.05,656.21,610792277,2807769617423,204357048682419.0
2016-09-01,671.29,1,7.6,0.0115,664.33,671.37,663.86,649755865,2661060197570,206744122377601.0
2016-09-02,676.91,1,5.62,0.0084,673.16,677.16,670.96,582986086,2652020842163,208534098589236.0
2016-09-05,679.49,1,2.58,0.0038,680.02,681.14,678.48,557777934,2604898682829,209349093303480.0
2016-09-06,679.26,2,-0.23,-0.0003,681.14,681.52,677.86,746491797,3204258372286,209456841409357.0
2016-09-07,672.49,2,-6.77,-0.01,681.01,681.89,672.49,691587957,3337794516062,207445246044058.0
2016-09-08,667.4,2,-5.09,-0.0076,673.6,675.15,660.84,914880178,5217463962601,205865770080389.0
2016-09-09,664.99,2,-2.41,-0.0036,667.46,667.46,659.67,747606376,4262697721723,205064528518256.0
2016-09-12,652.91,2,-12.08,-0.0182,654.49,660.4,652.91,772569455,3997615840004,201296099780179.0
2016-09-13,660.15,1,7.24,0.0111,659.48,661.06,657.03,623129267,3140434697191,203766472569240.0
2016-09-19,666.64,1,6.49,0.0098,661.81,666.76,661.81,713220034,3123477025435,205800706742684.0
2016-09-20,674.51,1,7.87,0.0118,667.16,674.71,666.77,731448834,3332415316180,208324124716584.0
2016-09-21,678.28,1,3.77,0.005600000000000001,676.56,678.36,675.7,893913606,3672581083958,209522139491409.0
2016-09-22,685.24,1,6.96,0.0103,682.94,685.87,682.18,946750944,4322949000523,211683921006229.0
2016-09-23,688.59,1,3.35,0.0049,687.16,688.99,685.29,793549851,3805279678366,212810850849965.0
2016-09-26,686.76,2,-1.83,-0.0027,688.89,690.57,686.75,774551326,4137229406569,212230012242529.0
2016-09-27,687.99,1,1.23,0.0018,685.15,688.11,683.29,720806486,3636802951954,212645075702477.0
2016-09-28,686.76,2,-1.23,-0.0018,689.6,690.16,686.76,642945510,3322269463611,212271690699776.0
2016-09-29,689.83,1,3.07,0.0045000000000000005,689.34,690.44,688.43,743926252,3461035651192,213012629421766.0
2016-09-30,681.21,2,-8.62,-0.0125,688.49,688.49,680.1,680609713,3616459088154,210365032801493.0
2016-10-04,685.88,1,4.67,0.0069,682.32,686.8,681.28,533484406,2880342836452,211777283389474.0
2016-10-05,685.44,2,-0.44,-0.0006,686.03,687.33,684.37,587031983,2975826750101,211980461026105.0
2016-10-06,684.33,2,-1.11,-0.0016,686.69,687.93,684.14,640765041,3160881956272,211858467508582.0
2016-10-07,675.9,2,-8.43,-0.0123,685.96,686.24,675.6,702659508,3483690015158,209242887255686.0
2016-10-10,674.74,2,-1.16,-0.0017000000000000001,676.02,678.7,674.08,643588124,2948557934338,209059485414315.0
2016-10-11,670.64,2,-4.1,-0.0060999999999999995,676.09,677.29,669.22,644487775,3339940831352,207907336421897.0
2016-10-12,669.95,2,-0.69,-0.001,668.09,672.12,667.91,594000269,3089117958577,208136314550714.0
2016-10-13,663.09,2,-6.86,-0.0102,671.69,671.8,663.0,599632554,2929550530908,205950170520354.0
2016-10-14,664.92,1,1.83,0.0028000000000000004,664.43,666.04,663.51,608381911,3024702603144,206649201111054.0
2016-10-17,659.83,2,-5.09,-0.0077,666.26,666.28,659.14,512031017,2867552078938,205270279111292.0
2016-10-18,660.29,1,0.46,0.0007000000000000001,660.58,662.34,658.54,524440695,2734218926881,205504561193506.0
2016-10-19,661.26,1,0.97,0.0015,662.46,664.23,660.63,527731735,2595466214504,205882180274936.0
2016-10-20,655.68,2,-5.58,-0.0084,663.06,663.49,655.02,555912325,2948687120372,204215872295479.0
2016-10-21,651.77,2,-3.91,-0.006,656.02,656.99,651.37,506792788,2934596023736,203064564553931.0
2016-10-24,647.88,2,-3.89,-0.006,654.01,654.8,647.34,561056625,2966835016852,201900056797387.0
2016-10-25,640.17,2,-7.71,-0.011899999999999999,648.4,649.02,636.4,629440089,3537845998270,200205162181785.0
2016-10-26,635.51,2,-4.66,-0.0073,638.07,639.0,626.66,729252024,3852799797653,198833100262810.0
2016-10-27,648.57,1,13.06,0.0206,636.47,648.66,636.47,468342725,2707855346853,202854877515007.0
2016-10-28,640.17,2,-8.4,-0.013000000000000001,648.9,648.93,640.16,505758880,3039325840465,200600538542879.0
2016-10-31,624.68,2,-15.49,-0.0242,638.62,638.62,623.37,558279425,2932503224403,195998815000617.0
2016-11-01,626.38,1,1.7,0.0027,621.69,631.2,621.69,595629825,2799839695393,196466379281385.0
2016-11-02,606.06,2,-20.32,-0.032400000000000005,624.46,624.58,606.04,632691047,3257412533432,190051212929500.0
2016-11-03,609.99,1,3.93,0.006500000000000001,602.33,613.57,602.31,494003153,2672801204624,191446614070109.0
2016-11-04,610.82,1,0.83,0.0014000000000000002,610.07,611.76,605.78,505825101,2487793973323,192024639886053.0
2016-11-07,622.17,1,11.35,0.018600000000000002,614.93,622.17,614.93,530276652,2503591777845,195676005579059.0
2016-11-08,624.19,1,2.02,0.0032,626.39,626.5,621.35,534251686,2570313846859,196439105337995.0
2016-11-09,599.74,2,-24.45,-0.0392,626.53,627.02,581.64,1068029058,5786937045167,189251122831244.0
2016-11-10,623.23,1,23.49,0.0392,615.16,623.23,614.86,624344675,3531485627828,196773944560064.0
2016-11-11,621.89,2,-1.34,-0.0022,622.45,625.46,618.38,515274260,2669396179799,196317095895640.0
2016-11-14,621.23,2,-0.66,-0.0011,622.6,623.01,620.38,478285010,2500173191974,196188833040714.0
2016-11-15,617.43,2,-3.8,-0.0060999999999999995,621.82,623.2,616.53,532454012,3231803428440,195139951102736.0
2016-11-16,627.83,1,10.4,0.0168,620.81,627.83,620.81,601586139,2855148269579,198541154791622.0
2016-11-17,627.76,2,-0.07,-0.0001,629.05,629.08,624.52,666420363,2792226187372,198631259018828.0
2016-11-18,620.26,2,-7.5,-0.011899999999999999,628.72,628.72,619.58,619858576,2668134374780,196158535330109.0
2016-11-21,609.33,2,-10.93,-0.0176,618.63,618.63,609.1,628630039,2664866421933,192789219401183.0
2016-11-22,610.74,1,1.41,0.0023,612.42,614.79,608.67,649049095,2648580116740,193199727204497.0
2016-11-23,600.29,2,-10.45,-0.0171,612.36,612.41,599.89,622217440,2883929449500,189866212133480.0
2016-11-24,592.65,2,-7.64,-0.0127,600.49,603.13,590.49,603323620,2959032907406,187610163516292.0
2016-11-25,597.82,1,5.17,0.0087,592.6,597.87,591.17,535635547,2476117876019,189248650076823.0
2016-11-28,593.05,2,-4.77,-0.008,599.41,600.13,593.05,551353410,2554825205154,188025731260641.0
2016-11-29,596.07,1,3.02,0.0051,592.55,597.29,590.84,802667405,3341550167197,188924464083344.0
2016-11-30,596.11,1,0.04,0.0001,597.38,597.49,594.13,560833965,2570724506712,189171503230123.0
2016-12-01,593.85,2,-2.26,-0.0038,596.52,596.89,591.64,635167922,2652832559391,188522423167568.0
2016-12-02,586.73,2,-7.12,-0.012,593.21,593.45,586.73,554181889,2343578643189,186320200723453.0
2016-12-05,575.12,2,-11.61,-0.019799999999999998,584.56,584.62,575.12,620838797,2583777340132,182655363582673.0
2016-12-06,581.35,1,6.23,0.0108,578.18,583.23,578.18,546039448,2470616076645,185502197551028.0
2016-12-07,578.52,2,-2.83,-0.0049,584.12,584.88,573.54,601713509,2797225595827,184664807823332.0
2016-12-08,584.62,1,6.1,0.0105,581.88,586.46,581.11,672421772,2880606078699,186662846020104.0
2016-12-09,594.35,1,9.73,0.0166,585.8,594.53,585.24,603167755,2814541309938,189888177849228.0
2016-12-12,603.08,1,8.73,0.0147,599.1,603.12,598.4,625823556,2981368418961,192693532515233.0
2016-12-13,611.09,1,8.01,0.013300000000000001,604.31,611.17,601.69,638108066,3368961831956,195231514066861.0
2016-12-14,612.47,1,1.38,0.0023,614.59,615.71,611.48,698077292,3241252907167,195848705139963.0
2016-12-15,620.61,1,8.14,0.013300000000000001,610.51,620.61,610.12,597474626,2997301514263,198560958977277.0
2016-12-16,622.08,1,1.47,0.0024,622.52,623.04,617.93,771337476,3671529758510,199055446369454.0
2016-12-19,622.77,1,0.69,0.0011,624.23,624.23,620.42,648972242,3151326255383,199326531405141.0
2016-12-20,617.99,2,-4.78,-0.0077,624.29,624.81,617.98,664484508,3149798800797,197746958616195.0
2016-12-21,618.63,1,0.64,0.001,620.34,621.05,616.22,841529674,3690626373144,197900041573327.0
2016-12-22,615.93,2,-2.7,-0.0044,619.61,620.16,615.91,873521973,3068624974958,197174259747227.0
2016-12-23,619.75,1,3.82,0.0062,617.14,620.47,616.3,701661603,2994357332225,198443670477154.0
2016-12-26,615.16,2,-4.59,-0.0074,621.15,621.15,615.16,688882840,3222201845308,197015231294169.0
2016-12-27,618.38,1,3.22,0.0052,616.66,619.42,616.66,692437610,3064775597906,198072595838545.0
2016-12-28,627.27,1,8.89,0.0144,622.26,627.33,621.07,628285610,2854613870206,200154451847536.0
2016-12-29,631.44,1,4.17,0.0066,626.21,631.51,624.23,582801453,2641713810232,201523388183533.0
